Date,DAY,MONTH,QUARTER,YEAR,Close,High,Low,Open,Volume
06-11-2009,Friday,November,Q4,2009,0.797999978,0.800285995,0.771429002,0.785143018,120050000
09-11-2009,Monday,November,Q4,2009,0.817143023,0.82099998,0.792856991,0.794857025,85351000
10-11-2009,Tuesday,November,Q4,2009,0.834285975,0.848285973,0.81099999,0.813000023,131880000
11-11-2009,Wednesday,November,Q4,2009,0.849143028,0.855570972,0.834856987,0.844429016,104720000
12-11-2009,Thursday,November,Q4,2009,0.831286013,0.854857028,0.829285979,0.84928602,51870000
13-11-2009,Friday,November,Q4,2009,0.847571015,0.848571002,0.821856976,0.832143009,54775000
16-11-2009,Monday,November,Q4,2009,0.849429011,0.862571001,0.846000016,0.850857019,80262000
17-11-2009,Tuesday,November,Q4,2009,0.867856979,0.871285975,0.842999995,0.851857007,97167000
18-11-2009,Wednesday,November,Q4,2009,0.873286009,0.880713999,0.860571027,0.868713975,65912000
19-11-2009,Thursday,November,Q4,2009,0.86085701,0.870999992,0.856285989,0.867142975,40404000
20-11-2009,Friday,November,Q4,2009,0.85671401,0.858429015,0.833142996,0.851857007,77896000
23-11-2009,Monday,November,Q4,2009,0.862571001,0.871142983,0.85799998,0.864286005,48531000
24-11-2009,Tuesday,November,Q4,2009,0.852428973,0.862571001,0.829999983,0.834571004,104006000
25-11-2009,Wednesday,November,Q4,2009,0.846000016,0.855143011,0.839999974,0.852428973,76139000
27-11-2009,Friday,November,Q4,2009,0.826429009,0.836000025,0.781570971,0.818714023,57547000
30-11-2009,Monday,November,Q4,2009,0.837571025,0.840286016,0.813000023,0.827857018,90748000
01-12-2009,Tuesday,December,Q4,2009,0.831857026,0.839570999,0.810142994,0.821570992,138236000
02-12-2009,Wednesday,December,Q4,2009,0.842857003,0.854286015,0.829428971,0.833714008,90937000
03-12-2009,Thursday,December,Q4,2009,0.828428984,0.849856973,0.824714005,0.844142973,85344000
04-12-2009,Friday,December,Q4,2009,0.803286016,0.834856987,0.787142992,0.830142975,116018000
07-12-2009,Monday,December,Q4,2009,0.798713982,0.81400001,0.792856991,0.81400001,93926000
08-12-2009,Tuesday,December,Q4,2009,0.798856974,0.801714003,0.782285988,0.79242897,77777000
09-12-2009,Wednesday,December,Q4,2009,0.799428999,0.803429008,0.784429014,0.800999999,51464000
10-12-2009,Thursday,December,Q4,2009,0.810571015,0.816429019,0.795143008,0.795143008,59136000
11-12-2009,Friday,December,Q4,2009,0.795714021,0.814285994,0.791428983,0.811856985,50785000
14-12-2009,Monday,December,Q4,2009,0.805857003,0.807429016,0.792999983,0.80557102,48188000
15-12-2009,Tuesday,December,Q4,2009,0.813143015,0.821429014,0.798570991,0.802286029,55818000
16-12-2009,Wednesday,December,Q4,2009,0.786857009,0.813143015,0.781286001,0.810142994,170072000
17-12-2009,Thursday,December,Q4,2009,0.767570972,0.783142984,0.767143011,0.779429018,100912000
18-12-2009,Friday,December,Q4,2009,0.760999978,0.771143019,0.757143021,0.770142972,104419000
21-12-2009,Monday,December,Q4,2009,0.770856977,0.774713993,0.757857025,0.760429025,68551000
22-12-2009,Tuesday,December,Q4,2009,0.765856981,0.788571,0.763000011,0.771429002,117292000
23-12-2009,Wednesday,December,Q4,2009,0.812143028,0.813286006,0.773142993,0.773571014,104524000
24-12-2009,Thursday,December,Q4,2009,0.812713981,0.824142992,0.807570994,0.813570976,30352000
28-12-2009,Monday,December,Q4,2009,0.819142997,0.828571022,0.810285985,0.810285985,60060000
29-12-2009,Tuesday,December,Q4,2009,0.81400001,0.828428984,0.813428998,0.825999975,48391000
30-12-2009,Wednesday,December,Q4,2009,0.794713974,0.814428985,0.789286017,0.814428985,46375000
31-12-2009,Thursday,December,Q4,2009,0.787,0.801142991,0.786428988,0.794713974,52913000
04-01-2010,Monday,January,Q1,2010,0.763999999,0.796142995,0.756570995,0.793142974,172396000
05-01-2010,Tuesday,January,Q1,2010,0.73585701,0.76571399,0.725857019,0.765286028,237531000
06-01-2010,Wednesday,January,Q1,2010,0.761713982,0.767286003,0.719713986,0.736142993,232904000
07-01-2010,Thursday,January,Q1,2010,0.748570979,0.77571398,0.746285975,0.773142993,99554000
08-01-2010,Friday,January,Q1,2010,0.761429012,0.774285972,0.746571004,0.749857008,81809000
11-01-2010,Monday,January,Q1,2010,0.760429025,0.770429015,0.752857029,0.765999973,67837000
12-01-2010,Tuesday,January,Q1,2010,0.748143017,0.758285999,0.745142996,0.752857029,63301000
13-01-2010,Wednesday,January,Q1,2010,0.770856977,0.77542901,0.755856991,0.76128602,144221000
14-01-2010,Thursday,January,Q1,2010,0.728429019,0.757570982,0.726999998,0.751856983,176855000
15-01-2010,Friday,January,Q1,2010,0.727856994,0.740714014,0.723285973,0.72457099,130312000
19-01-2010,Tuesday,January,Q1,2010,0.731428981,0.738286018,0.72428602,0.725000024,53025000
20-01-2010,Wednesday,January,Q1,2010,0.731999993,0.749285996,0.722142994,0.726571023,96852000
21-01-2010,Thursday,January,Q1,2010,0.731285989,0.745428979,0.72142899,0.72171402,86149000
22-01-2010,Friday,January,Q1,2010,0.726999998,0.748429,0.72142899,0.729713976,93954000
25-01-2010,Monday,January,Q1,2010,0.701856971,0.735714018,0.69314301,0.729286015,137914000
26-01-2010,Tuesday,January,Q1,2010,0.713571012,0.717857003,0.693714023,0.69599998,113435000
27-01-2010,Wednesday,January,Q1,2010,0.728142977,0.731142998,0.699285984,0.714286029,233471000
28-01-2010,Thursday,January,Q1,2010,0.900570989,0.912142992,0.867570996,0.881286025,773528000
29-01-2010,Friday,January,Q1,2010,0.889285982,0.922429025,0.879285991,0.896286011,246043000
01-02-2010,Monday,February,Q1,2010,0.871856987,0.898142993,0.853286028,0.883000016,189140000
02-02-2010,Tuesday,February,Q1,2010,0.883571029,0.88785702,0.869570971,0.870714009,102424000
03-02-2010,Wednesday,February,Q1,2010,0.88499999,0.898285985,0.876142979,0.883571029,87612000
04-02-2010,Thursday,February,Q1,2010,0.861999989,0.889285982,0.859000027,0.876429021,110264000
05-02-2010,Friday,February,Q1,2010,0.869143009,0.871571004,0.846857011,0.85957098,110992000
08-02-2010,Monday,February,Q1,2010,0.870000005,0.881570995,0.857142985,0.870571017,93464000
09-02-2010,Tuesday,February,Q1,2010,0.887570977,0.888000011,0.870999992,0.872286022,88116000
10-02-2010,Wednesday,February,Q1,2010,0.878428996,0.891857028,0.871999979,0.887286007,58079000
11-02-2010,Thursday,February,Q1,2010,0.905143023,0.907000005,0.872856975,0.874428988,72037000
12-02-2010,Friday,February,Q1,2010,0.902571023,0.902571023,0.886856973,0.899999976,84084000
16-02-2010,Tuesday,February,Q1,2010,0.926571012,0.928713977,0.907142997,0.908856988,99225000
17-02-2010,Wednesday,February,Q1,2010,0.921571016,0.925571024,0.90614301,0.925571024,81340000
18-02-2010,Thursday,February,Q1,2010,0.944285989,0.946713984,0.912714005,0.912999988,88060000
19-02-2010,Friday,February,Q1,2010,0.952143013,0.958142996,0.936142981,0.940714002,88130000
22-02-2010,Monday,February,Q1,2010,0.932429016,0.961429,0.911571026,0.957714021,352982000
23-02-2010,Tuesday,February,Q1,2010,0.919286013,0.932142973,0.916714013,0.926571012,130494000
24-02-2010,Wednesday,February,Q1,2010,0.924143016,0.934000015,0.916571021,0.924428999,120057000
25-02-2010,Thursday,February,Q1,2010,0.937286019,0.937429011,0.901428998,0.914143026,107177000
26-02-2010,Friday,February,Q1,2010,0.943570971,0.954714,0.932856977,0.938000023,86205000
01-03-2010,Monday,March,Q1,2010,0.995714009,0.996429026,0.94314301,0.94314301,128667000
02-03-2010,Tuesday,March,Q1,2010,0.985428989,1,0.983142972,0.999857008,119567000
03-03-2010,Wednesday,March,Q1,2010,0.964999974,0.976999998,0.937429011,0.94471401,220493000
04-03-2010,Thursday,March,Q1,2010,0.971571028,0.979570985,0.959142983,0.959999979,70630000
05-03-2010,Friday,March,Q1,2010,0.966428995,0.981428981,0.95757103,0.975000024,91175000
08-03-2010,Monday,March,Q1,2010,0.981142998,0.982285976,0.96885699,0.971285999,60641000
09-03-2010,Tuesday,March,Q1,2010,0.999143004,1.019286036,0.973571002,0.97428602,141799000
10-03-2010,Wednesday,March,Q1,2010,1.01828599,1.022143006,1.001000047,1.003857017,77448000
11-03-2010,Thursday,March,Q1,2010,1.01699996,1.022714019,1.006142974,1.015714049,84574000
12-03-2010,Friday,March,Q1,2010,0.999714017,1.007143021,0.990285993,1.002143025,93695000
15-03-2010,Monday,March,Q1,2010,0.994286001,0.999714017,0.987999976,0.999714017,70126000
16-03-2010,Tuesday,March,Q1,2010,1.008999944,1.012143016,0.993570983,0.993570983,84980000
17-03-2010,Wednesday,March,Q1,2010,1.013142943,1.024857044,1.005714059,1.01285696,43904000
18-03-2010,Thursday,March,Q1,2010,1.007714033,1.016142964,1.006286025,1.010143042,35931000
19-03-2010,Friday,March,Q1,2010,1.006428957,1.01285696,1.001000047,1.00999999,99057000
22-03-2010,Monday,March,Q1,2010,1.041285992,1.042857051,1.000713944,1.004999995,72163000
23-03-2010,Tuesday,March,Q1,2010,1.042286038,1.04985702,1.029000044,1.042857051,49791000
24-03-2010,Wednesday,March,Q1,2010,1.033856988,1.045286059,1.032142997,1.041857004,33999000
25-03-2010,Thursday,March,Q1,2010,1.050570965,1.071429014,1.036571026,1.038285971,83496000
26-03-2010,Friday,March,Q1,2010,1.061429024,1.070142984,1.047713995,1.050428987,54278000
29-03-2010,Monday,March,Q1,2010,1.055714011,1.071429014,1.052142978,1.070000052,56021000
30-03-2010,Tuesday,March,Q1,2010,1.07228601,1.080713987,1.063285947,1.070000052,76622000
31-03-2010,Wednesday,March,Q1,2010,1.053429008,1.07228601,1.053143024,1.061429024,57148000
01-04-2010,Thursday,April,Q2,2010,1.071429014,1.081429005,1.051713943,1.051713943,135772000
05-04-2010,Monday,April,Q2,2010,1.142714024,1.143713951,1.079571009,1.079713941,166635000
06-04-2010,Tuesday,April,Q2,2010,1.190999985,1.199571013,1.140570998,1.148856997,274225000
07-04-2010,Wednesday,April,Q2,2010,1.139000058,1.176713943,1.131428957,1.172713995,252147000
08-04-2010,Thursday,April,Q2,2010,1.16900003,1.171429038,1.132429004,1.132429004,139125000
09-04-2010,Friday,April,Q2,2010,1.177428961,1.178570986,1.149000049,1.158429027,115633000
12-04-2010,Monday,April,Q2,2010,1.188285947,1.189285994,1.164999962,1.175714016,94304000
13-04-2010,Tuesday,April,Q2,2010,1.233999968,1.237856984,1.185714006,1.189713955,174244000
14-04-2010,Wednesday,April,Q2,2010,1.251000047,1.272856951,1.225999951,1.242285967,180565000
15-04-2010,Thursday,April,Q2,2010,1.240429044,1.255285978,1.22142899,1.246428967,119994000
16-04-2010,Friday,April,Q2,2010,1.218713999,1.241428971,1.202571034,1.235142946,109718000
19-04-2010,Monday,April,Q2,2010,1.211429,1.23714304,1.182428956,1.217857003,134708000
20-04-2010,Tuesday,April,Q2,2010,1.243857026,1.248857021,1.212285995,1.215428948,124145000
21-04-2010,Wednesday,April,Q2,2010,1.242570996,1.271428943,1.219856977,1.263571024,243117000
22-04-2010,Thursday,April,Q2,2010,1.432142973,1.464143038,1.294999957,1.299999952,904421000
23-04-2010,Friday,April,Q2,2010,1.424713969,1.436571002,1.376571059,1.428714037,298179000
26-04-2010,Monday,April,Q2,2010,1.545286059,1.567142963,1.434857011,1.434857011,472150000
27-04-2010,Tuesday,April,Q2,2010,1.458142996,1.515143037,1.451856971,1.501000047,342636000
28-04-2010,Wednesday,April,Q2,2010,1.419857025,1.468000054,1.397143006,1.450428963,227703000
29-04-2010,Thursday,April,Q2,2010,1.473857045,1.485000014,1.419428945,1.440142989,180782000
30-04-2010,Friday,April,Q2,2010,1.412857056,1.483857036,1.408285975,1.483571053,130592000
03-05-2010,Monday,May,Q2,2010,1.457000017,1.48300004,1.414286017,1.427999973,139741000
04-05-2010,Tuesday,May,Q2,2010,1.419428945,1.441285968,1.397856951,1.428856969,153839000
05-05-2010,Wednesday,May,Q2,2010,1.40328598,1.452713966,1.374428988,1.393000007,147497000
06-05-2010,Thursday,May,Q2,2010,1.385285974,1.442713976,1.28571403,1.387143016,244489000
07-05-2010,Friday,May,Q2,2010,1.301285982,1.428570986,1.291857004,1.385714054,259084000
10-05-2010,Monday,May,Q2,2010,1.392856956,1.399428964,1.357285976,1.374714017,185675000
11-05-2010,Tuesday,May,Q2,2010,1.425999999,1.459285975,1.365429044,1.366428971,231007000
12-05-2010,Wednesday,May,Q2,2010,1.540428996,1.541571021,1.449000001,1.452713966,272447000
13-05-2010,Thursday,May,Q2,2010,1.571570992,1.707142949,1.531571031,1.549286008,715498000
14-05-2010,Friday,May,Q2,2010,1.436571002,1.513857007,1.42900002,1.507143021,349643000
17-05-2010,Monday,May,Q2,2010,1.519286036,1.529142976,1.44728601,1.449571013,315777000
18-05-2010,Tuesday,May,Q2,2010,1.457286,1.539000034,1.437142968,1.505571008,274981000
19-05-2010,Wednesday,May,Q2,2010,1.437286019,1.492714047,1.390856981,1.443428993,229271000
20-05-2010,Thursday,May,Q2,2010,1.356999993,1.399570942,1.328428984,1.382143021,289226000
21-05-2010,Friday,May,Q2,2010,1.421000004,1.428429008,1.297286034,1.306143045,300090000
24-05-2010,Monday,May,Q2,2010,1.451714039,1.490857005,1.428714037,1.448286057,184331000
25-05-2010,Tuesday,May,Q2,2010,1.5,1.5,1.385714054,1.392856956,233625000
26-05-2010,Wednesday,May,Q2,2010,1.49714303,1.554713964,1.479714036,1.534999967,334019000
27-05-2010,Thursday,May,Q2,2010,1.555142999,1.557000041,1.507143021,1.542857051,196266000
28-05-2010,Friday,May,Q2,2010,1.587857008,1.627714038,1.545714021,1.55528605,281883000
01-06-2010,Tuesday,June,Q2,2010,1.532714009,1.588286042,1.529713988,1.560857058,158949000
02-06-2010,Wednesday,June,Q2,2010,1.58257103,1.586570978,1.496999979,1.555714011,184940000
03-06-2010,Thursday,June,Q2,2010,1.597856998,1.638142943,1.570142984,1.599143028,182616000
04-06-2010,Friday,June,Q2,2010,1.568285942,1.638571024,1.536285996,1.56971395,217441000
07-06-2010,Monday,June,Q2,2010,1.559429049,1.617714047,1.532142997,1.568570971,262157000
08-06-2010,Tuesday,June,Q2,2010,1.576143026,1.607143044,1.532856941,1.586714029,241227000
09-06-2010,Wednesday,June,Q2,2010,1.649000049,1.683856964,1.603142977,1.613999963,397313000
10-06-2010,Thursday,June,Q2,2010,1.695142984,1.712571025,1.662428975,1.68599999,247681000
11-06-2010,Friday,June,Q2,2010,1.724143028,1.736428976,1.665714025,1.678285956,286937000
14-06-2010,Monday,June,Q2,2010,1.811571002,1.827999949,1.754286051,1.76285696,347830000
15-06-2010,Tuesday,June,Q2,2010,1.764286041,1.788429022,1.746142983,1.78571403,317107000
16-06-2010,Wednesday,June,Q2,2010,1.781000018,1.799999952,1.714570999,1.754286051,306397000
17-06-2010,Thursday,June,Q2,2010,1.797999978,1.825713992,1.777143002,1.793570995,186109000
18-06-2010,Friday,June,Q2,2010,1.805999994,1.815714002,1.778856993,1.799000025,174461000
21-06-2010,Monday,June,Q2,2010,1.699856997,1.809999943,1.677142978,1.800570965,260785000
22-06-2010,Tuesday,June,Q2,2010,1.663285971,1.720000029,1.629714012,1.707429051,277333000
23-06-2010,Wednesday,June,Q2,2010,1.682428956,1.700000048,1.628857017,1.682142973,147329000
24-06-2010,Thursday,June,Q2,2010,1.646428943,1.683714032,1.637285948,1.669713974,136367000
25-06-2010,Friday,June,Q2,2010,1.685428977,1.694571018,1.607143044,1.648713946,181293000
28-06-2010,Monday,June,Q2,2010,1.680142999,1.712571025,1.66028595,1.695286036,115535000
29-06-2010,Tuesday,June,Q2,2010,1.608286023,1.654713988,1.600999951,1.648856997,204295000
30-06-2010,Wednesday,June,Q2,2010,1.552142978,1.618428946,1.542714,1.571285963,261044000
01-07-2010,Thursday,July,Q3,2010,1.566570997,1.577999949,1.475286007,1.554286003,227598000
02-07-2010,Friday,July,Q3,2010,1.529713988,1.592000008,1.518571019,1.580857038,112182000
06-07-2010,Tuesday,July,Q3,2010,1.53242898,1.591570973,1.518429041,1.562857032,157738000
07-07-2010,Wednesday,July,Q3,2010,1.692713976,1.692857027,1.532570958,1.554571033,284837000
08-07-2010,Thursday,July,Q3,2010,1.671143055,1.753571033,1.645570993,1.714570999,262829000
09-07-2010,Friday,July,Q3,2010,1.67900002,1.683429003,1.632570982,1.659713984,127260000
12-07-2010,Monday,July,Q3,2010,1.705428958,1.72142899,1.672857046,1.684999943,134106000
13-07-2010,Tuesday,July,Q3,2010,1.727429032,1.73871398,1.683570981,1.73457098,175812000
14-07-2010,Wednesday,July,Q3,2010,1.757143021,1.771428943,1.701429009,1.72171402,136437000
15-07-2010,Thursday,July,Q3,2010,1.730142951,1.746428967,1.703428984,1.738142967,152957000
16-07-2010,Friday,July,Q3,2010,1.691285968,1.728286028,1.682142973,1.72428596,144732000
19-07-2010,Monday,July,Q3,2010,1.698570967,1.716143012,1.644999981,1.682428956,132391000
20-07-2010,Tuesday,July,Q3,2010,1.719856977,1.727143049,1.636428952,1.673570991,176239000
21-07-2010,Wednesday,July,Q3,2010,1.709285975,1.765714049,1.698286057,1.743571043,330554000
22-07-2010,Thursday,July,Q3,2010,1.479429007,1.60671401,1.453570962,1.564285994,956179000
23-07-2010,Friday,July,Q3,2010,1.538571,1.553570986,1.46014297,1.499714017,335076000
26-07-2010,Monday,July,Q3,2010,1.468428969,1.557000041,1.450857043,1.550143003,329595000
27-07-2010,Tuesday,July,Q3,2010,1.486999989,1.506571054,1.46471405,1.5,226996000
28-07-2010,Wednesday,July,Q3,2010,1.432999969,1.490857005,1.424286008,1.482714057,346269000
29-07-2010,Thursday,July,Q3,2010,1.400285959,1.445000052,1.361857057,1.43599999,353927000
30-07-2010,Friday,July,Q3,2010,1.465000033,1.473999977,1.407714009,1.424142957,307048000
02-08-2010,Monday,August,Q3,2010,1.455428958,1.5,1.442428946,1.485999942,242956000
03-08-2010,Tuesday,August,Q3,2010,1.49157095,1.496142983,1.410429001,1.443714023,301392000
04-08-2010,Wednesday,August,Q3,2010,1.544713974,1.549999952,1.495713949,1.499570966,242431000
05-08-2010,Thursday,August,Q3,2010,1.578999996,1.581429005,1.507143021,1.531857014,242963000
06-08-2010,Friday,August,Q3,2010,1.69028604,1.696429014,1.541142941,1.55271399,486934000
09-08-2010,Monday,August,Q3,2010,1.669999957,1.699285984,1.637285948,1.685714006,214200000
10-08-2010,Tuesday,August,Q3,2010,1.785856962,1.80685699,1.617143035,1.620000005,909874000
11-08-2010,Wednesday,August,Q3,2010,1.806714058,1.834571004,1.733571053,1.743142962,713503000
12-08-2010,Thursday,August,Q3,2010,1.90071404,1.911429048,1.771713972,1.777856946,719593000
13-08-2010,Friday,August,Q3,2010,1.889428973,1.919571042,1.860999942,1.891713977,472248000
16-08-2010,Monday,August,Q3,2010,1.960286021,1.970000029,1.866857052,1.880571008,426685000
17-08-2010,Tuesday,August,Q3,2010,1.899570942,2.01285696,1.893571019,1.992856979,595189000
18-08-2010,Wednesday,August,Q3,2010,1.795714021,1.859285951,1.790570974,1.842857003,597254000
19-08-2010,Thursday,August,Q3,2010,1.832000017,1.85385704,1.765570998,1.767856956,465759000
20-08-2010,Friday,August,Q3,2010,1.856570959,1.868000031,1.821570992,1.824000001,242214000
23-08-2010,Monday,August,Q3,2010,1.812857032,1.892570972,1.807142973,1.864285946,268716000
24-08-2010,Tuesday,August,Q3,2010,1.732571006,1.794999957,1.729143023,1.79400003,364784000
25-08-2010,Wednesday,August,Q3,2010,1.774999976,1.783714056,1.709285975,1.714429021,200536000
26-08-2010,Thursday,August,Q3,2010,1.797713995,1.824429035,1.776857018,1.798429012,284991000
27-08-2010,Friday,August,Q3,2010,1.801429033,1.822571039,1.755429029,1.804999948,211344000
30-08-2010,Monday,August,Q3,2010,1.758571029,1.795714021,1.751000047,1.789286017,186431000
